CustID,Age,TotalNumItems,TotalAmount
46752,20,30,9704.960000000001
9370,19,23,8163.500000000001
39457,22,35,10748.28
40399,20,29,8860.800000000001
44293,20,32,9264.349999999997
5350,21,23,8500.57
37198,22,30,9313.749999999998
10347,18,30,9654.929999999998
34015,21,27,9201.03
3040,21,30,9719.999999999996
15959,21,41,13661.590000000002
18088,23,24,7537.519999999999
32124,22,29,9801.58
12340,23,35,10176.130000000001
8937,25,34,9919.480000000001
27800,23,39,11151.15
45251,24,25,7918.299999999999
36252,21,18,5392.709999999999
40514,25,31,9159.429999999998
42186,20,28,8100.919999999998
4721,21,47,15421.789999999999
49743,24,35,9029.359999999999
15148,18,34,10912.169999999996
40918,23,29,8191.089999999999
13310,19,28,6721.330000000001
17237,22,24,7850.849999999999
46905,25,31,10304.990000000002
38190,20,34,12048.529999999999
39196,20,35,10529.63
28053,20,29,6991.66
18297,18,32,9732.650000000003
16001,24,16,4100.030000000001
16529,21,28,9765.33
31510,18,27,8462.88
5627,19,37,12219.329999999998
17470,20,27,8374.81
11828,25,25,6717.56
2457,21,32,9479.799999999997
45216,22,28,10055.460000000001
30623,23,30,9089.349999999999
31137,20,32,11015.980000000003
38626,22,31,9410.919999999998
12993,24,36,9720.860000000002
33485,22,31,9710.96
27767,22,29,8820.76
31742,20,32,8554.74
49641,24,35,8986.56
30152,21,33,10408.75
23567,25,32,9608.670000000002
18454,20,29,8694.67
9792,23,21,5966.6900000000005
7739,20,26,8111.419999999999
2727,25,28,9547.579999999998
8543,25,37,11318.28
41704,21,29,8335.439999999999
31056,23,31,10020.619999999999
11129,19,32,9255.84
16528,21,41,14186.97
46122,21,37,11264.979999999998
22694,21,32,8533.399999999998
10685,21,26,6249.219999999999
21552,21,24,7736.449999999999
5950,21,40,12967.87
9265,23,29,9634.369999999997
19760,22,34,9509.100000000002
17167,25,29,8075.46
42082,24,21,6752.1900000000005
35719,24,38,11108.319999999998
6821,24,29,9797.82
12177,18,42,11189.29
42710,25,38,11501.22
47248,19,30,8376.52
5408,23,26,8540.18
33742,23,34,10992.669999999998
13653,21,24,8455.910000000002
14364,22,31,8160.56
21824,25,31,11006.79
42070,20,32,8619.12
25997,23,26,7563.200000000003
40260,18,34,11150.779999999999
21618,24,33,10120.730000000001
40888,25,33,8678.49
39913,23,31,7989.740000000001
13464,19,33,10702.66
2728,20,25,7732.77
14801,20,31,8083.86
34946,24,24,8365.82
21611,25,31,8480.880000000001
869,24,34,11780.01
30112,22,25,8924.75
38887,22,30,10040.630000000003
3695,25,32,8869.04
45684,19,36,10320.120000000003
7848,20,23,8534.099999999999
41713,25,19,6002.579999999999
12034,18,28,8396.730000000001
36142,25,26,6684.729999999999
10031,18,25,7146.650000000001
615,22,28,7693.259999999999
40683,25,23,6387.150000000001
32805,24,28,5894.189999999999
16993,23,39,14356.479999999996
45515,19,25,6662.630000000001
48032,25,38,12030.12
21855,18,33,9209.45
39922,18,32,10461.860000000002
10590,20,34,11433.439999999999
10811,23,24,7888.769999999999
47043,19,34,9943.289999999999
33875,24,26,7049.070000000001
28019,18,35,10099.340000000002
2038,25,33,9060.700000000003
29611,19,28,7617.030000000001
6920,20,19,5982.05
44806,23,33,10044.82
13238,23,29,7998.099999999999
22671,19,27,9681.16
15016,25,40,11722.499999999998
39748,20,24,7023.38
28577,25,21,6012.99
28509,21,23,7458.050000000001
49683,25,24,7581.039999999998
49574,22,31,9411.43
2229,22,29,10763.330000000002
23115,23,35,10106.330000000002
34162,19,36,9867.54
13515,19,28,10185.340000000002
38734,21,28,8505.54
20951,22,39,10997.33
18173,21,28,9099.949999999999
42442,23,31,9374.79
6251,18,25,6881.65
3504,18,34,11821.140000000001
24633,24,30,9228.599999999997
46091,20,20,6664.17
5109,24,34,8262.750000000002
1301,20,35,9900.089999999998
3578,20,40,11928.830000000002
5861,18,33,9129.45
41189,23,21,4060.1400000000012
29202,22,20,4949.29
31756,23,33,10962.040000000003
2733,22,28,8664.28
48003,21,27,9292.9
44378,25,37,9752.5
22352,25,27,8675.92
10920,23,32,8845.75
8565,22,32,9235.649999999998
46878,20,28,8754.310000000001
30386,20,29,8142.490000000001
33214,24,32,9696.97
39442,25,31,9140.56
8018,25,33,9507.16
21201,23,37,10943.529999999999
45691,22,36,11208.679999999998
27595,23,31,9769.97
40694,23,25,7478.97
42405,22,25,7911.58
17755,20,24,6344.610000000001
26989,20,33,10848.32
8432,24,32,10049.66
31928,18,25,8002.070000000001
17305,20,27,8320.29
28046,23,29,8620.56
21916,22,26,6840.249999999999
4387,22,33,10246.449999999999
29645,19,29,8082.539999999999
46940,23,25,6501.13
33498,19,42,9319.519999999999
23467,19,30,9633.130000000001
34047,18,31,10530.74
7103,19,30,8764.760000000002
33726,20,34,12219.039999999997
25252,19,34,9165.559999999998
48131,19,27,7653.83
47121,23,33,9953.030000000002
42964,20,21,7419.180000000001
28891,19,30,8629.470000000001
1081,20,27,7491.5999999999985
20053,25,29,8803.099999999999
18103,25,25,7458.32
5448,18,40,11204.15
11744,23,35,10313.489999999994
6494,20,26,9020.159999999998
26464,20,26,6744.589999999999
13700,20,34,9908.859999999999
47166,24,28,8227.869999999999
49874,25,27,8699.25
34478,21,33,7495.240000000001
7854,19,32,8861.69
48555,23,17,5032.150000000001
33395,21,32,9978.14
11835,18,31,9505.42
16341,21,31,8310.910000000002
29344,21,29,10831.990000000005
14769,22,38,11547.299999999997
12537,23,27,8905.320000000002
4909,19,31,8395.289999999999
13688,22,38,11221.279999999999
10120,20,38,11435.219999999998
15383,23,25,8132.409999999999
6124,21,32,10600.449999999999
15127,22,18,5223.339999999999
8029,25,31,9127.83
49603,19,29,7371.98
7961,24,34,10036.47
42875,23,29,9527.45
11687,20,25,7532.490000000002
49392,21,32,9900.71
33080,24,26,7249.72
41777,19,37,9900.479999999998
9498,20,35,11985.730000000001
40595,21,31,10231.140000000001
24025,25,29,9143.89
11952,20,27,9621.459999999997
36459,25,33,11456.21
6579,24,29,8732.05
38869,21,34,11412.799999999996
634,25,28,8861.000000000002
38575,18,32,10434.49
15763,23,24,6617.620000000001
39595,23,33,10201.81
8385,25,26,8804.819999999998
17641,25,33,11826.229999999998
37406,19,24,6962.9400000000005
16887,18,27,9093.969999999996
43670,23,27,6968.1900000000005
41361,19,31,9579.809999999998
30034,23,31,9618.760000000002
27556,18,33,10300.1
39192,21,25,7920.55
48271,23,32,10179.429999999998
16177,22,28,8321.269999999999
49164,24,27,9250.030000000002
40858,18,33,9815.87
8367,21,40,12658.81
13086,18,36,12043.970000000005
42374,20,28,8975.949999999999
2866,21,28,8670.99
23733,19,30,9071.77
6302,21,24,7105.560000000001
6799,22,27,7439.580000000002
44986,18,37,11669.97
35548,19,43,13586.230000000001
32658,25,29,9231.949999999999
37279,18,27,7807.129999999998
25958,23,34,12203.81
15479,24,34,10289.629999999997
35867,21,27,9004.570000000002
7247,23,36,11645.020000000004
8884,19,28,8286.630000000001
37888,21,32,9267.31
26730,22,31,10370.36
23547,25,33,8136.720000000003
32736,21,23,6586.13
1204,19,22,7155.15
11468,20,30,9994.480000000001
24714,21,31,10549.269999999997
24253,25,28,10064.190000000002
15018,24,34,10827.72
6224,18,31,9881.110000000004
31208,19,22,4629.0199999999995
4243,21,29,8699.2
35915,25,29,8358.909999999996
40986,20,27,8440.009999999998
9121,25,24,6110.570000000001
9606,19,21,6669.039999999999
38261,18,31,9553.71
32972,25,41,12322.329999999998
6357,22,34,9840.089999999998
30861,19,31,9602.85
43198,18,28,10378.709999999997
15581,19,48,14790.9
13139,23,19,5795.870000000001
8669,21,29,8777.520000000002
21043,23,39,11649.3
4394,24,28,7449.21
37487,22,24,7394.229999999999
42728,25,29,5787.069999999999
14901,21,26,7165.0599999999995
7587,25,27,8142.789999999999
10634,25,35,10541.619999999999
22413,19,25,6251.760000000002
26327,24,30,10034.16
4120,22,24,7684.57
24563,22,25,6496.480000000001
36153,22,33,9077.01
15613,18,27,9351.96
684,19,27,9030.829999999998
7855,24,31,9250.479999999998
41329,18,27,8621.74
24135,19,39,13086.289999999999
20846,21,26,7494.960000000001
26461,24,26,8582.29
31698,24,39,11033.38
35669,19,26,9031.61
22467,22,25,6530.750000000001
7245,25,26,8526.649999999998
3500,22,25,7149.610000000001
25497,21,29,9537.719999999998
48159,20,22,7444.2
38540,25,27,7878.28
28245,22,27,8273.77
31247,22,34,9875.260000000002
39009,25,36,12077.2
28770,22,24,8283.72
2873,21,31,10189.68
25462,21,38,9734.110000000002
19446,22,29,9405.750000000002
44681,24,35,11044.609999999999
40329,24,34,9805.529999999999
33495,20,44,12441.320000000002
1957,21,31,10544.890000000001
3385,25,30,8358.270000000002
15478,22,28,10074.82
42267,22,25,6629.0999999999985
19020,19,30,11531.17
8019,21,22,5912.469999999999
11424,21,35,10211.990000000003
22456,24,23,7944.299999999999
9571,19,23,6756.54
36020,22,34,9216.770000000002
12089,20,29,9269.940000000002
4949,25,48,15556.9
44537,18,33,9180.460000000001
38504,20,24,8360.300000000001
5865,18,30,8054.989999999999
26665,24,27,9002.100000000002
24672,18,32,9539.110000000002
163,20,24,6373.54
4710,25,26,8829.650000000001
33107,21,25,5957.96
8913,22,30,9469.019999999999
49485,25,24,5899.16
12369,18,27,8333.779999999999
40320,25,27,7411.9800000000005
899,20,38,12104.249999999998
27184,19,27,9826.78
29615,25,25,9359.42
41388,23,20,5000.579999999999
11512,20,28,7641.549999999999
1317,24,27,8563.14
23905,18,29,8525.67
36019,18,22,6219.9000000000015
18365,19,21,7196.3899999999985
33059,19,26,8051.98
32312,18,25,7878.72
7907,21,26,7531.95
22522,20,26,8806.430000000002
11845,20,35,11045.500000000002
36721,21,31,8236.6
1221,21,36,12462.320000000002
5179,19,22,5846.1
32880,20,29,9346.279999999997
21362,23,29,8660.11
8702,19,35,10873.229999999998
41718,25,25,8509.859999999999
23434,21,30,7646.8499999999985
30372,18,38,9150.22
5531,19,29,8905.569999999998
12900,20,30,10045.92
7069,19,38,12574.75
12755,25,23,8491.43
46100,19,24,8563.210000000001
20098,19,33,8700.769999999999
35634,25,39,10712.200000000003
32147,23,36,11214.14
5493,24,31,10553.560000000001
7043,21,33,8793.34
43129,20,29,9331.94
42818,22,26,7888.650000000001
15925,20,29,9301.810000000001
8614,22,31,9021.050000000001
48558,21,27,7354.339999999999
37804,18,34,9966.22
4771,23,33,9081.179999999998
1078,19,31,8406.01
32185,21,31,10750.25
24436,20,27,8134.110000000001
29798,22,35,10584.81
21120,23,32,9959.409999999998
39935,20,33,9155.989999999998
30641,20,18,4563.7
3714,24,27,6847.98
49727,20,30,8245.34
24546,18,30,8979.140000000001
12050,20,28,10119.44
3949,22,25,7387.460000000002
26824,19,24,8063.390000000001
14650,23,22,4967.060000000001
19846,22,38,10375.220000000003
1863,21,38,10388.400000000001
35246,23,32,10258.83
41509,20,32,10527.87
37462,24,34,9739.32
42331,25,31,9418.119999999999
47942,25,38,12156.250000000004
46841,21,28,10879.77
13282,23,24,7408.37
33717,23,28,8399.699999999999
2225,23,24,7799.8
15411,21,45,15022.270000000004
45118,22,33,10214.129999999997
31842,24,26,7463.179999999999
42229,19,31,10095.449999999999
18630,18,23,6611.63
45982,19,39,11206.029999999997
44152,20,20,7747.92
10093,19,33,10636.469999999998
7882,25,25,6458.010000000001
4177,19,36,11953.500000000002
42987,18,27,9467.11
16290,23,37,10119.119999999999
27675,22,34,8573.46
37232,20,28,9026.339999999998
38180,23,23,5836.53
37303,24,31,10893.129999999997
10775,19,26,6838.669999999999
31732,20,33,9222.59
42330,19,28,7314.490000000001
31863,21,30,10538.770000000002
8616,19,28,9143.23
30664,21,26,8290.24
23512,18,30,8534.489999999998
40186,25,30,6385.77
29449,23,37,10779.17
35303,18,33,8672.170000000002
28045,18,31,9747.71
36740,22,29,8828.099999999999
45353,21,27,9239.569999999998
6659,25,34,9561.429999999998
46422,22,23,7187.519999999999
4800,20,41,13466.049999999997
6291,24,29,9868.18
24770,22,37,9410.920000000004
40451,23,20,7061.240000000001
10003,25,28,10317.850000000002
41063,18,22,7451.17
47051,24,30,8185.829999999999
11807,19,26,7885.759999999999
21396,23,19,6568.41
20021,21,24,7568.3499999999985
40959,23,32,9937.650000000001
19172,23,35,11437.83
13453,21,29,7399.46
46389,18,23,6168.1900000000005
2750,20,33,8601.06
28708,23,31,8941.440000000002
42462,19,27,7437.290000000003
32275,25,30,9908.9
3981,24,27,7609.7199999999975
23504,21,22,5710.84
29961,25,39,12095.190000000002
613,24,37,10732.79
19622,20,35,9417.52
34192,24,28,8410.630000000001
2237,20,39,11968.919999999996
35637,20,33,9322.730000000003
28674,25,27,7699.420000000001
38521,20,30,8404.900000000001
42672,23,26,6869.509999999999
48166,19,24,7491.469999999999
21351,25,26,8986.109999999997
31722,21,29,8437.36
43111,21,31,8103.99
22434,24,34,9350.390000000001
39491,21,40,12310.050000000001
3677,20,28,9313.969999999998
18756,21,30,8277.72
45387,19,31,11153.600000000002
46921,25,27,9402.779999999999
12258,23,23,7097.169999999999
24654,21,22,6804.950000000001
42215,24,25,7470.210000000001
20039,18,34,9630.91
38924,19,30,10437.82
8025,19,34,9252.83
24870,20,24,7539.96
6551,18,26,7865.8499999999985
32555,24,33,10194.740000000002
45501,24,33,10859.25
16318,20,28,9884.48
18627,18,29,6234.609999999999
22217,22,35,12619.020000000002
19340,22,24,8369.710000000001
11628,25,32,8982.810000000001
924,22,32,9152.380000000001
33279,18,28,8361.2
18618,24,28,7627.120000000001
34124,25,31,7705.179999999998
30270,19,27,8516.800000000001
9857,23,24,7559.049999999999
10340,18,30,8205.619999999997
25265,20,19,5758.98
31487,20,22,8169.61
38893,18,26,8075.170000000002
19780,20,25,6753.769999999999
1626,21,30,10507.55
3732,19,16,4284.02
40125,23,26,10408.98
25602,25,27,8047.640000000001
19120,22,27,9296.089999999998
6755,18,30,10936.34
43552,20,32,9733.529999999999
21291,19,40,11708.749999999996
49174,18,29,8703.780000000002
13350,20,23,7629.379999999999
36315,21,22,6372.829999999999
32165,23,29,8560.39
30894,19,27,10565.13
48293,20,31,10045.479999999998
35130,18,25,6672.45
2385,20,26,6346.13
8821,22,28,8174.940000000001
26557,18,24,7361.86
18663,23,38,12984.170000000002
2494,19,28,9784.94
45360,22,27,7635.030000000001
6737,18,36,10575.679999999998
7734,20,26,7877.4299999999985
36616,24,26,7853.400000000001
16406,22,22,6244.15
7660,20,33,7073.219999999999
25769,18,41,11331.929999999997
17402,24,28,8370.789999999999
11805,18,32,10263.04
16135,19,31,10727.160000000003
27111,19,29,9533.77
48638,18,28,9322.529999999999
38998,24,37,11382.4
26268,18,22,7001.05
26148,21,27,7900.170000000001
34533,20,31,10579.81
46216,22,25,8058.88
28808,19,28,7116.8099999999995
6006,19,34,11579.7
4853,18,27,7821.410000000002
6021,25,38,10917.139999999998
4827,25,32,9974.72
5534,25,26,9272.730000000001
37841,24,31,9506.039999999999
28199,20,34,10195.78
40574,18,30,8386.980000000001
45190,24,36,10947.619999999997
19318,23,29,7369.9299999999985
13696,23,25,8027.210000000001
26189,19,31,11093.27
19094,18,30,9611.439999999999
34861,25,29,9641.69
8249,19,33,10744.359999999999
18,23,27,8015.120000000001
45685,19,25,9792.31
1416,19,32,8910.110000000002
40196,19,25,7199.219999999998
42890,25,28,9557.909999999998
22874,19,36,9834.39
15483,21,30,10044.259999999998
17664,20,29,7588.380000000001
40803,22,37,10566.519999999999
33889,25,30,9366.349999999999
44029,21,33,7282.7199999999975
42707,23,32,9014.939999999999
1661,19,24,7427.910000000002
5775,18,33,10388.830000000002
21983,21,38,11855.6
36556,22,27,7684.65
42683,25,47,13819.650000000001
31078,18,26,7673.830000000002
29118,22,31,9879.730000000001
17630,25,26,7880.289999999999
1830,25,33,10276.4
49969,20,30,9412.259999999998
11936,24,29,7150.9299999999985
48868,22,20,5890.7
19084,23,30,8964.670000000002
13389,19,35,10858.790000000003
47357,22,25,8665.56
10588,19,37,11396.340000000004
11809,21,34,11004.159999999998
3260,23,26,8141.980000000001
44882,19,33,11988.030000000002
2997,25,26,8167.909999999999
6570,24,35,9842.270000000002
14224,25,30,9783.25
289,18,31,9096.35
1156,23,30,8250.199999999999
46397,22,33,6998.719999999999
31815,18,34,9475.359999999999
21270,25,30,7865.830000000001
20749,25,25,6433.709999999998
21052,23,19,5778.24
34933,18,30,8587.5
43619,18,37,12023.839999999998
42028,18,20,6144.9
7018,23,25,7348.410000000002
31686,21,24,8270.47
37030,21,40,12505.430000000004
36349,19,22,6581.82
46533,19,31,10626.77
35321,22,22,4369.769999999999
39557,19,21,8464.95
45452,18,27,8715.93
22759,24,33,10141.389999999998
983,24,29,8142.8
23741,22,26,9504.32
21994,25,21,6590.859999999999
27896,25,29,7646.87
38582,18,30,7817.129999999999
7252,24,21,6980.959999999999
39007,19,36,11874.5
33291,22,34,10735.730000000001
11707,25,21,4737.48
46160,25,24,6846.449999999999
14243,24,25,7419.61
11162,23,36,10179.37
43314,21,29,9535.84
38779,19,39,12608.000000000004
23577,18,34,9739.789999999999
37916,19,32,9109.15
26566,22,29,9661.11
44392,18,28,8644.449999999999
23606,25,30,7815.4000000000015
22398,25,12,3234.1800000000003
24299,18,32,10496.429999999998
32480,20,34,9796.11
48195,23,29,10222.850000000004
22630,22,35,11225.249999999998
31379,20,23,6522.8700000000035
12174,20,26,8569.400000000001
47406,21,23,5650.8099999999995
3912,25,22,8624.42
47184,18,29,7098.459999999996
26060,22,32,8985.89
15580,23,23,6991.21
45325,18,24,7632.239999999999
2095,24,22,7572.44
13426,24,33,9871.53
6077,18,29,8205.109999999999
23701,23,31,10348.85
37864,22,22,8304.59
7573,18,29,8481.92
39912,21,23,8402.470000000001
45931,22,44,14152.139999999998
32342,23,22,6719.419999999999
31554,24,36,11519.75
34181,18,33,10533.290000000003
43964,20,24,7522.28
2258,22,37,12420.419999999996
47281,23,32,10194.519999999999
24285,19,18,6178.22
14952,20,25,7040.270000000001
38843,18,23,6986.599999999999
19416,24,29,7014.390000000002
44673,19,37,10247.499999999998
19311,19,40,11407.290000000003
48552,19,33,8544.229999999998
5362,24,32,9128.420000000002
42130,19,25,8069.730000000001
37701,21,27,6574.860000000001
28281,19,28,6277.56
35631,18,29,8774.34
24258,24,29,9293.610000000002
18065,21,21,6834.049999999999
3056,20,21,6337.319999999999
13390,24,37,12786.070000000002
17714,18,33,10262.190000000004
36171,19,39,9910.230000000001
42011,23,27,8025.0
374,18,26,7046.59
11755,23,30,8950.289999999999
17453,24,29,9522.660000000002
27702,22,21,7613.72
16515,18,25,6255.87
1375,23,27,8095.74
33545,22,31,9280.14
20263,20,32,11034.319999999998
38258,24,13,3139.7
10124,18,27,6928.169999999998
12313,21,27,9528.68
47460,24,30,9921.210000000003
44287,23,27,8514.27
16911,21,27,9413.4
25670,21,32,10096.060000000001
14094,22,30,9443.289999999995
15822,19,34,9803.519999999999
42333,19,25,6126.4800000000005
7371,21,37,9704.899999999998
25792,18,20,6415.819999999999
9197,20,27,8873.029999999999
10110,25,25,6999.850000000001
21422,20,30,8049.58
37848,24,29,8995.670000000002
14337,25,28,6360.5599999999995
22074,20,23,7313.59
19482,20,31,9904.8
39411,21,22,5532.3099999999995
28145,21,37,11363.680000000002
33390,21,31,10352.220000000001
47358,23,34,11939.130000000001
36033,20,21,6012.039999999999
4065,24,33,10894.02
19871,23,21,5982.019999999999
27075,23,31,8299.05
8479,20,29,9240.77
39643,21,36,11586.650000000001
767,20,47,15935.990000000002
11961,20,18,5542.969999999998
11033,24,27,8107.47
45346,21,32,8859.79
40536,21,25,5939.860000000001
43735,24,34,11893.41
26957,23,28,7584.759999999998
38509,20,31,8430.260000000002
48494,25,28,8153.920000000001
41753,22,35,10105.710000000001
15268,18,28,9076.14
33489,19,28,9756.049999999997
6245,22,25,7376.41
31103,18,27,7185.969999999999
36306,20,37,12190.609999999999
13729,25,28,7956.3200000000015
40887,20,30,10023.95
10597,18,32,9339.99
15335,23,22,6790.34
36859,23,36,10378.69
2074,23,23,8217.37
28205,22,26,9082.03
2425,23,17,5132.06
18235,23,39,13584.670000000006
45774,20,31,8462.199999999999
11811,18,42,12116.390000000001
1223,19,26,8371.029999999999
782,22,28,10661.080000000002
33043,18,33,9692.41
18597,24,29,9254.780000000002
14507,24,22,6641.2300000000005
39873,22,34,9300.990000000002
46920,18,36,10647.52
15566,23,33,11022.3
27043,23,27,8037.26
17977,18,25,10186.369999999997
13685,25,35,9885.56
791,18,28,8556.949999999999
25589,22,25,6651.739999999999
40261,23,31,8570.33
23081,22,32,11440.86
12611,21,32,9566.4
28749,18,30,9298.370000000003
21863,25,29,8208.88
32689,22,30,8188.849999999999
26695,23,29,9632.79
3166,24,18,5631.369999999999
33786,18,33,10677.789999999999
12463,18,32,9102.989999999998
43161,18,31,9761.080000000002
43229,19,29,9879.92
33525,25,21,7917.450000000001
505,25,28,8480.960000000001
35692,19,34,11531.380000000003
20189,25,33,9254.76
48230,24,35,10040.03
1914,18,20,5997.61
21222,19,34,11023.430000000002
1917,23,21,6144.120000000001
10479,18,31,10662.48
42642,25,33,9764.619999999997
8060,19,30,8544.43
31834,22,29,9968.6
8324,21,35,9639.34
34301,22,37,11424.35
47212,21,25,8568.210000000001
30354,24,25,8525.219999999998
33185,19,26,8295.560000000001
5525,22,31,9678.6
22598,21,27,9085.699999999999
2599,20,24,7212.780000000001
20566,22,21,7206.55
29238,20,29,7513.89
35531,21,30,9946.61
34114,23,33,10111.57
45762,24,25,8422.900000000003
3839,25,32,8225.33
27576,22,28,8860.4
36216,24,35,10829.73
43723,20,29,9537.85
32757,20,32,9884.109999999999
16202,23,33,9677.48
10877,21,25,7942.200000000002
22976,24,37,10821.839999999998
36218,20,31,8372.300000000001
33562,22,29,8340.149999999998
16988,23,33,8393.579999999998
16488,21,34,8816.719999999998
7558,20,42,11997.75
17060,19,43,12559.090000000002
30865,20,31,9725.140000000001
41008,22,23,7700.700000000001
701,19,28,7570.66
36456,23,39,10801.95
31266,19,37,10496.06
23762,18,29,8278.51
3213,18,29,8680.800000000003
32375,24,32,9470.75
19235,18,28,10725.29
34391,24,32,8979.470000000001
5854,25,29,9074.109999999999
42511,22,34,12018.619999999997
28665,24,37,10315.439999999999
7182,20,30,8391.109999999999
11053,19,42,13410.11
41224,19,33,12292.300000000003
5958,22,29,8622.04
7085,23,28,9458.159999999998
23432,24,35,11716.829999999996
24904,24,40,11182.519999999995
32012,20,32,11649.46
17669,18,36,11599.39
16319,22,28,7151.39
32490,19,22,6341.39
44725,22,25,7209.8099999999995
38305,25,31,10347.969999999998
43676,24,22,5932.1
19185,23,33,9415.61
12569,18,27,8108.05
37903,23,43,14805.36
1907,22,36,9300.66
7968,21,28,8591.890000000001
25186,25,33,10173.22
2125,22,36,9674.910000000003
47976,18,29,8228.51
32539,22,27,10133.830000000004
8580,19,24,8153.389999999999
20447,22,44,12599.25
38050,20,27,10099.75
36781,18,33,9481.71
2799,21,30,8820.07
10391,19,33,9697.99
41028,23,39,11196.469999999998
3979,20,29,8554.15
33674,24,26,6671.289999999999
22870,18,27,8923.949999999999
31346,18,22,4900.220000000001
35597,24,30,8754.520000000002
42058,22,26,8629.08
15025,18,18,5451.380000000001
8701,19,19,4936.6
36292,23,31,10788.379999999997
19137,22,27,8353.409999999998
1169,20,35,11720.409999999998
21869,24,27,8485.92
6064,23,32,10604.689999999999
39703,23,21,6032.5199999999995
14338,20,37,11124.050000000001
13162,18,30,7259.949999999999
28802,24,42,14281.48
38454,21,20,6451.38
45280,23,34,9510.740000000002
32281,24,36,9867.86
23157,20,39,10929.75
25821,22,27,8748.220000000001
26783,20,42,15364.619999999997
22739,18,25,9576.42
1941,21,33,8615.49
6880,25,27,9434.86
11692,20,32,7822.869999999998
31244,18,19,5152.110000000001
6030,24,22,5980.64
23671,19,27,7272.109999999999
27160,20,22,7192.42
27360,20,26,8151.639999999999
37090,23,29,7333.770000000001
14073,24,36,10355.060000000001
3614,19,27,8382.82
34603,19,30,9163.0
39641,24,42,11345.88
44301,20,28,7219.179999999999
38824,18,29,9386.19
30296,22,36,10383.339999999998
33502,18,24,6665.7300000000005
41422,21,32,7746.730000000001
42001,19,26,8671.839999999998
49654,21,32,8843.099999999999
14435,19,29,9485.990000000002
24676,19,29,9623.779999999999
6726,21,28,8679.67
2827,25,33,10112.560000000001
40761,25,32,8825.169999999998
33811,20,29,9921.14
8910,18,29,9813.08
25073,21,27,8738.630000000001
23129,19,27,6763.689999999999
40171,24,29,7965.500000000001
4428,18,34,9564.600000000002
10806,19,33,11495.920000000002
30134,21,26,7547.339999999999
20279,22,29,6584.4400000000005
21063,21,29,7182.880000000001
6548,23,32,10201.43
20758,23,25,7545.64
43594,25,32,9279.72
42209,21,28,7981.960000000001
38437,24,24,7059.700000000002
41902,22,26,6783.570000000001
42908,18,34,10877.380000000001
17501,19,22,7205.440000000001
18983,20,29,7669.599999999999
13448,22,36,10568.969999999998
12458,20,26,7696.32
45081,21,24,7340.87
40615,18,34,10842.859999999999
1701,23,19,5625.43
3843,21,28,7563.999999999998
21990,24,36,11751.9
6007,22,23,7141.089999999998
34708,21,30,9638.49
49103,18,32,9198.739999999998
36373,25,20,4973.440000000001
40854,24,30,7178.36
30522,19,36,11801.399999999996
13675,20,26,6867.680000000001
30048,21,35,10290.269999999999
38324,19,35,11907.770000000002
24156,23,29,9464.3
21305,21,27,9106.949999999999
7485,18,28,8540.54
45194,19,29,9451.0
3761,25,23,6164.579999999998
15784,25,34,10952.299999999997
37390,21,37,10110.960000000001
25375,25,27,6445.26
4467,19,33,9978.289999999999
27630,19,22,6150.3099999999995
45811,25,31,9558.139999999998
37075,22,31,8869.749999999998
37649,25,25,7691.069999999998
18586,23,34,11653.26
27150,24,26,6943.089999999999
34058,24,31,8329.199999999999
25656,25,34,10342.63
35687,19,27,8068.950000000002
31839,24,34,9819.85
15186,20,31,9587.279999999999
12461,21,35,11753.1
39573,24,29,8696.330000000002
15454,21,36,9860.689999999999
33051,21,25,8096.89
45382,18,25,8164.639999999999
39924,20,28,7965.9400000000005
20509,20,29,8563.68
47487,22,31,8036.759999999998
4455,20,31,9215.73
47408,18,22,6277.61
24769,20,29,9890.84
9089,25,21,5454.96
12294,20,21,4975.83
11867,20,28,8184.18
44174,22,30,8820.150000000003
42910,23,27,7600.070000000001
33273,21,30,10808.46
30510,23,31,9881.910000000002
24013,23,28,9640.07
38347,22,24,7819.409999999999
25533,20,24,6505.499999999999
13705,23,27,7532.4400000000005
18580,23,31,10068.13
3177,24,24,8905.770000000002
2837,21,30,9615.46
41856,24,34,10632.830000000002
35792,24,29,8933.039999999997
39973,22,32,9146.41
11616,19,18,6293.240000000001
27491,23,23,7511.450000000001
4713,18,32,9957.02
18596,19,19,7297.689999999999
36597,25,28,8001.0599999999995
48731,25,29,9511.39
36288,25,30,9219.19
6395,23,34,9812.63
44376,19,18,6089.2
2785,18,24,7970.949999999999
38020,18,19,5200.030000000001
43283,24,33,9279.28
17369,18,25,7626.59
24499,23,35,7948.579999999998
32578,24,35,10701.500000000004
32503,18,32,7828.340000000003
12060,21,33,11785.13
20242,20,31,10414.759999999998
2189,19,36,10344.310000000001
49931,24,29,9640.599999999999
45919,21,30,9698.29
32955,18,31,9721.719999999998
15767,22,31,10730.550000000001
46468,25,39,12030.530000000002
39396,19,34,11176.869999999999
41435,19,26,9954.390000000001
46526,21,25,7525.790000000001
11541,21,31,8303.05
42988,18,29,9389.390000000001
31356,23,24,8285.689999999999
29570,21,25,6335.659999999999
10241,18,18,6771.739999999998
7636,22,38,10989.209999999995
14722,22,25,8116.950000000001
28239,19,35,11779.11
46448,24,26,7153.12
43983,21,35,10948.02
19384,25,29,7951.109999999999
38005,18,27,7443.049999999998
3568,19,28,8379.19
